Meta_Version,date,equity,daily_return,gross_return,cost
OroTitan_Data_v1.0,2018-03-06,1.0320919919651694,0.006429070978009611,0.006429070978009611,0.0
OroTitan_Data_v1.0,2018-03-07,1.0394754737797531,0.007153898947055127,0.007153898947055127,0.0
OroTitan_Data_v1.0,2018-03-08,1.0548858243406134,0.014825121851913247,0.014825121851913247,0.0
OroTitan_Data_v1.0,2018-03-09,1.0614010582600908,0.006176245588995367,0.006176245588995367,0.0
OroTitan_Data_v1.0,2018-03-12,1.0683948382612025,0.0065891963708576305,0.0065891963708576305,0.0
OroTitan_Data_v1.0,2018-03-13,1.0590050195032352,-0.008788715951912518,-0.008788715951912518,0.0
OroTitan_Data_v1.0,2018-03-14,1.0602721079763369,0.0011964895819814303,0.0011964895819814303,0.0
OroTitan_Data_v1.0,2018-03-15,1.0664610660385465,0.005837141254259715,0.005837141254259715,0.0
OroTitan_Data_v1.0,2018-03-16,1.0699866087435714,0.0033058334873121487,0.0033058334873121487,0.0
OroTitan_Data_v1.0,2018-03-19,1.059027189204912,-0.010242576354790667,-0.010242576354790667,0.0
OroTitan_Data_v1.0,2018-03-20,1.0671662041642875,0.007685369216522342,0.007685369216522342,0.0
OroTitan_Data_v1.0,2018-03-21,1.0710507733972028,0.0036400789471750412,0.0036400789471750412,0.0
OroTitan_Data_v1.0,2018-03-22,1.05549315072321,-0.014525569711925645,-0.014525569711925645,0.0
OroTitan_Data_v1.0,2018-03-23,1.0381597770685997,-0.016422061709006452,-0.016422061709006452,0.0
OroTitan_Data_v1.0,2018-03-26,1.0367747353277774,-0.0013341315772540828,-0.0013341315772540828,0.0
OroTitan_Data_v1.0,2018-03-27,1.0516310789609074,0.014329384317445992,0.014329384317445992,0.0
OroTitan_Data_v1.0,2018-03-28,1.0489447730038637,-0.002554418570149197,-0.002554418570149197,0.0
OroTitan_Data_v1.0,2018-03-29,1.052895049781275,0.003765953059758298,0.003765953059758298,0.0
OroTitan_Data_v1.0,2018-04-03,1.053150170347132,0.00024230388955678297,0.00024230388955678297,0.0
OroTitan_Data_v1.0,2018-04-04,1.0463077579190998,-0.006497090937920803,-0.006497090937920803,0.0
OroTitan_Data_v1.0,2018-04-05,1.0717397453229704,0.024306411962814738,0.024306411962814738,0.0
OroTitan_Data_v1.0,2018-04-06,1.0696549719192807,-0.0019452235608387824,-0.0019452235608387824,0.0
OroTitan_Data_v1.0,2018-04-09,1.0739268821717776,0.003993727290241712,0.003993727290241712,0.0
OroTitan_Data_v1.0,2018-04-10,1.0875318371782128,0.01266841833675132,0.01266841833675132,0.0
OroTitan_Data_v1.0,2018-04-11,1.0857509470366653,-0.0016375521898910784,-0.0016375521898910784,0.0
OroTitan_Data_v1.0,2018-04-12,1.090549163255519,0.004419260450059493,0.004419260450059493,0.0
OroTitan_Data_v1.0,2018-04-13,1.07750718329593,-0.0119590940042136,-0.0119590940042136,0.0
OroTitan_Data_v1.0,2018-04-16,1.0792971197222947,0.0016611828246839938,0.0016611828246839938,0.0
OroTitan_Data_v1.0,2018-04-17,1.0862160106365844,0.006410552560419792,0.006410552560419792,0.0
OroTitan_Data_v1.0,2018-04-18,1.094511045403583,0.007636634597327508,0.007636634597327508,0.0
OroTitan_Data_v1.0,2018-04-19,1.0914337890146322,-0.002811535253000575,-0.002811535253000575,0.0
OroTitan_Data_v1.0,2018-04-20,1.091372906833872,-5.578183612509047e-05,-5.578183612509047e-05,0.0
OroTitan_Data_v1.0,2018-04-23,1.096728465985246,0.0049071761978320425,0.0049071761978320425,0.0
OroTitan_Data_v1.0,2018-04-24,1.1006170025409554,0.003545578214035061,0.003545578214035061,0.0
OroTitan_Data_v1.0,2018-04-25,1.083290615362515,-0.015742430962305168,-0.015742430962305168,0.0
OroTitan_Data_v1.0,2018-04-26,1.0992156512489122,0.01470061280007311,0.01470061280007311,0.0
OroTitan_Data_v1.0,2018-04-27,1.1094871506538018,0.009344389695706412,0.009344389695706412,0.0
OroTitan_Data_v1.0,2018-04-30,1.1107926986112862,0.0011767130035847618,0.0011767130035847618,0.0
OroTitan_Data_v1.0,2018-05-02,1.1130836269916562,0.002062426574494181,0.002062426574494181,0.0
OroTitan_Data_v1.0,2018-05-03,1.1090016592087604,-0.0036672606477269995,-0.0036672606477269995,0.0
OroTitan_Data_v1.0,2018-05-04,1.1172622808980242,0.007448700929047826,0.007448700929047826,0.0
OroTitan_Data_v1.0,2018-05-07,1.1201493936647393,0.002584095799237518,0.002584095799237518,0.0
OroTitan_Data_v1.0,2018-05-08,1.1173849795041095,-0.0024678977431622177,-0.0024678977431622177,0.0
OroTitan_Data_v1.0,2018-05-09,1.1235863238436365,0.005549872652019294,0.005549872652019294,0.0
OroTitan_Data_v1.0,2018-05-10,1.124765792902669,0.0010497360407499933,0.0010497360407499933,0.0
OroTitan_Data_v1.0,2018-05-11,1.1225445848086841,-0.0019748183204013614,-0.0019748183204013614,0.0
OroTitan_Data_v1.0,2018-05-14,1.1210172988837108,-0.0013605570287737233,-0.0013605570287737233,0.0
OroTitan_Data_v1.0,2018-05-15,1.1261468447801204,0.0045757954864009695,0.0045757954864009695,0.0
OroTitan_Data_v1.0,2018-05-16,1.132100363279312,0.005286627163044722,0.005286627163044722,0.0
OroTitan_Data_v1.0,2018-05-17,1.1460708486740765,0.012340324098383527,0.012340324098383527,0.0
OroTitan_Data_v1.0,2018-05-18,1.146025397110306,-3.9658598613634524e-05,-3.9658598613634524e-05,0.0
OroTitan_Data_v1.0,2018-05-21,1.1526078856106037,0.005743754472540698,0.005743754472540698,0.0
OroTitan_Data_v1.0,2018-05-22,1.147462512537496,-0.0044641140645865565,-0.0044641140645865565,0.0
OroTitan_Data_v1.0,2018-05-23,1.1291036565404606,-0.01599952573303389,-0.01599952573303389,0.0
OroTitan_Data_v1.0,2018-05-24,1.1366163759203314,0.00665370210817441,0.00665370210817441,0.0
OroTitan_Data_v1.0,2018-05-25,1.13929079464312,0.002352965151169017,0.002352965151169017,0.0
OroTitan_Data_v1.0,2018-05-28,1.1292653540384114,-0.008799720538292522,-0.008799720538292522,0.0
OroTitan_Data_v1.0,2018-05-29,1.1153401800855547,-0.012331179649724,-0.012331179649724,0.0
OroTitan_Data_v1.0,2018-05-30,1.1199559149779623,0.004138409944178424,0.004138409944178424,0.0
OroTitan_Data_v1.0,2018-05-31,1.123041631646847,0.002755212618297987,0.002755212618297987,0.0
OroTitan_Data_v1.0,2018-06-01,1.1390391128847575,0.014244780235307352,0.014244780235307352,0.0
OroTitan_Data_v1.0,2018-06-04,1.1409600914739895,0.0016864904527877475,0.0016864904527877475,0.0
OroTitan_Data_v1.0,2018-06-05,1.1472463103328192,0.005509586974868475,0.005509586974868475,0.0
OroTitan_Data_v1.0,2018-06-06,1.1494790094510812,0.0019461375453143524,0.0019461375453143524,0.0
OroTitan_Data_v1.0,2018-06-07,1.144215881977006,-0.004578706901823604,-0.004578706901823604,0.0
OroTitan_Data_v1.0,2018-06-08,1.1437959087479646,-0.00036704020251474565,-0.00036704020251474565,0.0
OroTitan_Data_v1.0,2018-06-11,1.146481276560542,0.002347768331779521,0.002347768331779521,0.0
OroTitan_Data_v1.0,2018-06-12,1.1457580886782701,-0.0006307890909842632,-0.0006307890909842632,0.0
OroTitan_Data_v1.0,2018-06-13,1.1574929444542597,0.010242001249606437,0.010242001249606437,0.0
OroTitan_Data_v1.0,2018-06-14,1.1707966335986126,0.011493538002191007,0.011493538002191007,0.0
OroTitan_Data_v1.0,2018-06-15,1.1645733138741747,-0.005315457480698171,-0.005315457480698171,0.0
OroTitan_Data_v1.0,2018-06-18,1.1539773957516837,-0.009098541067579359,-0.009098541067579359,0.0
OroTitan_Data_v1.0,2018-06-19,1.136799349983357,-0.014885946493897373,-0.014885946493897373,0.0
OroTitan_Data_v1.0,2018-06-20,1.13330296012252,-0.0030756437896346197,-0.0030756437896346197,0.0
OroTitan_Data_v1.0,2018-06-21,1.1234979871299826,-0.008651678622172988,-0.008651678622172988,0.0
OroTitan_Data_v1.0,2018-06-22,1.1345993707051454,0.009881088975977292,0.009881088975977292,0.0
OroTitan_Data_v1.0,2018-06-25,1.1093366093116774,-0.022265798876450294,-0.022265798876450294,0.0
OroTitan_Data_v1.0,2018-06-26,1.114515641234169,0.004668584700999878,0.004668584700999878,0.0
OroTitan_Data_v1.0,2018-06-27,1.1255349002154311,0.009887038434974026,0.009887038434974026,0.0
OroTitan_Data_v1.0,2018-06-28,1.112706111162511,-0.011397948700182127,-0.011397948700182127,0.0
OroTitan_Data_v1.0,2018-06-29,1.125837296919518,0.011801126663434925,0.011801126663434925,0.0
OroTitan_Data_v1.0,2018-07-02,1.109027699306872,-0.014930752124343416,-0.014930752124343416,0.0
OroTitan_Data_v1.0,2018-07-03,1.1187594367764297,0.008775017500140004,0.008775017500140004,0.0
OroTitan_Data_v1.0,2018-07-04,1.1099178663535243,-0.007903013044860997,-0.007903013044860997,0.0
OroTitan_Data_v1.0,2018-07-05,1.113219134966037,0.002974335950964169,0.002974335950964169,0.0
OroTitan_Data_v1.0,2018-07-06,1.112060735340137,-0.0010405854422680277,-0.0010405854422680277,0.0
OroTitan_Data_v1.0,2018-07-09,1.1228273960655897,0.009681720056557475,0.009681720056557475,0.0
OroTitan_Data_v1.0,2018-07-10,1.1340681478380048,0.010011112849404036,0.010011112849404036,0.0
OroTitan_Data_v1.0,2018-07-11,1.1190806468230436,-0.013215696996281445,-0.013215696996281445,0.0
OroTitan_Data_v1.0,2018-07-12,1.1352613181819229,0.014458896599467174,0.014458896599467174,0.0
OroTitan_Data_v1.0,2018-07-13,1.138799220687995,0.0031163772158978257,0.0031163772158978257,0.0
OroTitan_Data_v1.0,2018-07-16,1.1347944292881165,-0.003516679083657148,-0.003516679083657148,0.0
OroTitan_Data_v1.0,2018-07-17,1.140399049265566,0.004938885698412677,0.004938885698412677,0.0
OroTitan_Data_v1.0,2018-07-18,1.157239063604722,0.014766773393928545,0.014766773393928545,0.0
OroTitan_Data_v1.0,2018-07-19,1.1545516869570065,-0.0023222311899363524,-0.0023222311899363524,0.0
OroTitan_Data_v1.0,2018-07-20,1.15179659717517,-0.0023862853547059974,-0.0023862853547059974,0.0
OroTitan_Data_v1.0,2018-07-23,1.145515594849594,-0.0054532218110214924,-0.0054532218110214924,0.0
OroTitan_Data_v1.0,2018-07-24,1.1527954490374281,0.00635508955143469,0.00635508955143469,0.0
OroTitan_Data_v1.0,2018-07-25,1.1517500705249202,-0.0009068204713861051,-0.0009068204713861051,0.0
OroTitan_Data_v1.0,2018-07-26,1.1560699107965366,0.003750675065856657,0.003750675065856657,0.0
OroTitan_Data_v1.0,2018-07-27,1.1729462752488284,0.014598048348705739,0.014598048348705739,0.0
OroTitan_Data_v1.0,2018-07-30,1.1662059550972492,-0.005746486683841733,-0.005746486683841733,0.0
OroTitan_Data_v1.0,2018-07-31,1.1654453264360876,-0.000652224984649629,-0.000652224984649629,0.0
OroTitan_Data_v1.0,2018-08-01,1.1714923489978832,0.005188593943130227,0.005188593943130227,0.0
OroTitan_Data_v1.0,2018-08-02,1.1692632139735895,-0.0019028165452388613,-0.0019028165452388613,0.0
OroTitan_Data_v1.0,2018-08-03,1.1695279964772658,0.00022645243646762824,0.00022645243646762824,0.0
OroTitan_Data_v1.0,2018-08-06,1.1752841008584158,0.004921732868719752,0.004921732868719752,0.0
OroTitan_Data_v1.0,2018-08-07,1.1794339225210129,0.0035309093857103678,0.0035309093857103678,0.0
OroTitan_Data_v1.0,2018-08-08,1.1764550514540135,-0.0025256786413536685,-0.0025256786413536685,0.0
OroTitan_Data_v1.0,2018-08-09,1.177887808504747,0.0012178595764987588,0.0012178595764987588,0.0
OroTitan_Data_v1.0,2018-08-10,1.1626949529964867,-0.012898389302073378,-0.012898389302073378,0.0
OroTitan_Data_v1.0,2018-08-13,1.16698283584887,0.0036878829148890516,0.0036878829148890516,0.0
OroTitan_Data_v1.0,2018-08-14,1.1690127147671543,0.0017394248277932342,0.0017394248277932342,0.0
OroTitan_Data_v1.0,2018-08-15,1.1461850931946418,-0.019527265430179165,-0.019527265430179165,0.0
OroTitan_Data_v1.0,2018-08-16,1.152391053877964,0.005414448957824847,0.005414448957824847,0.0
OroTitan_Data_v1.0,2018-08-17,1.1504475155938936,-0.0016865267024853805,-0.0016865267024853805,0.0
OroTitan_Data_v1.0,2018-08-20,1.1653526101149616,0.012955910042861474,0.012955910042861474,0.0
OroTitan_Data_v1.0,2018-08-21,1.1637058727893337,-0.0014130807373962553,-0.0014130807373962553,0.0
OroTitan_Data_v1.0,2018-08-22,1.1691845742073124,0.004707977802712792,0.004707977802712792,0.0
OroTitan_Data_v1.0,2018-08-23,1.1738516402591126,0.003991727358329577,0.003991727358329577,0.0
OroTitan_Data_v1.0,2018-08-24,1.1776275994608036,0.0032167260939871215,0.0032167260939871215,0.0
OroTitan_Data_v1.0,2018-08-27,1.194921046213033,0.014684987648172842,0.014684987648172842,0.0
OroTitan_Data_v1.0,2018-08-28,1.1940960295269636,-0.0006904361494711958,-0.0006904361494711958,0.0
OroTitan_Data_v1.0,2018-08-29,1.197326648940891,0.002705493807903359,0.002705493807903359,0.0
OroTitan_Data_v1.0,2018-08-30,1.2004177367350597,0.0025816578933602454,0.0025816578933602454,0.0
OroTitan_Data_v1.0,2018-08-31,1.1893145269768834,-0.009249454934225833,-0.009249454934225833,0.0
OroTitan_Data_v1.0,2018-09-03,1.1901879439755725,0.0007343868916738661,0.0007343868916738661,0.0
OroTitan_Data_v1.0,2018-09-04,1.168230347456292,-0.01844884804154191,-0.01844884804154191,0.0
OroTitan_Data_v1.0,2018-09-05,1.1442745417793523,-0.020506063490904117,-0.020506063490904117,0.0
OroTitan_Data_v1.0,2018-09-06,1.130846025234696,-0.011735397454333751,-0.011735397454333751,0.0
OroTitan_Data_v1.0,2018-09-07,1.131174814530152,0.0002907462980098035,0.0002907462980098035,0.0
OroTitan_Data_v1.0,2018-09-10,1.1390525779006988,0.00696423158415097,0.00696423158415097,0.0
OroTitan_Data_v1.0,2018-09-11,1.1512122780148255,0.010675275531650309,0.010675275531650309,0.0
OroTitan_Data_v1.0,2018-09-12,1.1595495729472876,0.007242187293935865,0.007242187293935865,0.0
OroTitan_Data_v1.0,2018-09-13,1.1575625046457814,-0.0017136553260552632,-0.0017136553260552632,0.0
OroTitan_Data_v1.0,2018-09-14,1.1571495473180622,-0.0003567473255758006,-0.0003567473255758006,0.0
OroTitan_Data_v1.0,2018-09-17,1.147939267463882,-0.007959455089903422,-0.007959455089903422,0.0
OroTitan_Data_v1.0,2018-09-18,1.1634308552856092,0.013495128410366541,0.013495128410366541,0.0
OroTitan_Data_v1.0,2018-09-19,1.160591358445187,-0.0024406236326998568,-0.0024406236326998568,0.0
OroTitan_Data_v1.0,2018-09-20,1.1589599580085923,-0.0014056630912540494,-0.0014056630912540494,0.0
OroTitan_Data_v1.0,2018-09-21,1.1701984708918907,0.009697067448826313,0.009697067448826313,0.0
OroTitan_Data_v1.0,2018-09-24,1.1708682805744444,0.0005723898118265792,0.0005723898118265792,0.0
OroTitan_Data_v1.0,2018-09-25,1.175974993074488,0.0043614748001697965,0.0043614748001697965,0.0
OroTitan_Data_v1.0,2018-09-26,1.1797601425550523,0.003218732968690341,0.003218732968690341,0.0
OroTitan_Data_v1.0,2018-09-27,1.1918459322108756,0.010244276967730781,0.010244276967730781,0.0
OroTitan_Data_v1.0,2018-09-28,1.1943616838177662,0.00211080269596916,0.00211080269596916,0.0
OroTitan_Data_v1.0,2018-10-01,1.2033994424459207,0.007567019899085592,0.007567019899085592,0.0
OroTitan_Data_v1.0,2018-10-02,1.1981153919463168,-0.004390936469825891,-0.004390936469825891,0.0
OroTitan_Data_v1.0,2018-10-03,1.198557934884151,0.0003693658731112157,0.0003693658731112157,0.0
OroTitan_Data_v1.0,2018-10-04,1.1781333264894753,-0.017040985504509564,-0.017040985504509564,0.0
OroTitan_Data_v1.0,2018-10-05,1.159871394768533,-0.015500734348427216,-0.015500734348427216,0.0
OroTitan_Data_v1.0,2018-10-08,1.14334230767444,-0.014250792948809344,-0.014250792948809344,0.0
OroTitan_Data_v1.0,2018-10-09,1.1381065216696449,-0.0045793687241790886,-0.0045793687241790886,0.0
OroTitan_Data_v1.0,2018-10-10,1.1001458841713245,-0.03335420435218204,-0.03335420435218204,0.0
OroTitan_Data_v1.0,2018-10-11,1.0730441571639908,-0.024634666544926354,-0.024634666544926354,0.0
OroTitan_Data_v1.0,2018-10-12,1.0782213026850826,0.0048247273763407875,0.0048247273763407875,0.0
OroTitan_Data_v1.0,2018-10-15,1.0719988334547825,-0.005771050168276481,-0.005771050168276481,0.0
OroTitan_Data_v1.0,2018-10-16,1.0960609704070248,0.02244604770202613,0.02244604770202613,0.0
OroTitan_Data_v1.0,2018-10-17,1.102410387472515,0.005792941484936365,0.005792941484936365,0.0
OroTitan_Data_v1.0,2018-10-18,1.0934251624969746,-0.008150526407992876,-0.008150526407992876,0.0
OroTitan_Data_v1.0,2018-10-19,1.0922778864118776,-0.001049249756130666,-0.001049249756130666,0.0
OroTitan_Data_v1.0,2018-10-22,1.091265137224295,-0.0009271900495116396,-0.0009271900495116396,0.0
OroTitan_Data_v1.0,2018-10-23,1.0614698046739897,-0.02730347697727395,-0.02730347697727395,0.0
OroTitan_Data_v1.0,2018-10-24,1.0565327627261782,-0.004651137437986553,-0.004651137437986553,0.0
OroTitan_Data_v1.0,2018-10-25,1.0767536963051025,0.01913895554620373,0.01913895554620373,0.0
OroTitan_Data_v1.0,2018-10-26,1.0601756877962587,-0.015396286602712972,-0.015396286602712972,0.0
OroTitan_Data_v1.0,2018-10-29,1.0640897112641894,0.0036918630685320534,0.0036918630685320534,0.0
OroTitan_Data_v1.0,2018-10-30,1.0605368902240926,-0.0033388360046033186,-0.0033388360046033186,0.0
OroTitan_Data_v1.0,2018-10-31,1.090543054554967,0.028293371600241105,0.028293371600241105,0.0
OroTitan_Data_v1.0,2018-11-01,1.0861730171356974,-0.004007212187558186,-0.004007212187558186,0.0
OroTitan_Data_v1.0,2018-11-02,1.1010009728428929,0.01365155962564575,0.01365155962564575,0.0
OroTitan_Data_v1.0,2018-11-05,1.0964372576652828,-0.004145060077309649,-0.004145060077309649,0.0
OroTitan_Data_v1.0,2018-11-06,1.092311831249929,-0.0037625740884968282,-0.0037625740884968282,0.0
OroTitan_Data_v1.0,2018-11-07,1.1106636620853036,0.01680090823000139,0.01680090823000139,0.0
OroTitan_Data_v1.0,2018-11-08,1.1039306802608415,-0.006062124884702425,-0.006062124884702425,0.0
OroTitan_Data_v1.0,2018-11-09,1.0952211961035185,-0.007889520884830425,-0.007889520884830425,0.0
OroTitan_Data_v1.0,2018-11-12,1.082052493248966,-0.012023783781215314,-0.012023783781215314,0.0
OroTitan_Data_v1.0,2018-11-13,1.0936686666428312,0.010735314105683168,0.010735314105683168,0.0
OroTitan_Data_v1.0,2018-11-14,1.0793336362660733,-0.013107288170521713,-0.013107288170521713,0.0
OroTitan_Data_v1.0,2018-11-15,1.074470797271988,-0.004505408550879775,-0.004505408550879775,0.0
OroTitan_Data_v1.0,2018-11-16,1.0681070741511394,-0.005922658053625707,-0.005922658053625707,0.0
OroTitan_Data_v1.0,2018-11-19,1.0481107347512113,-0.018721287297736266,-0.018721287297736266,0.0
OroTitan_Data_v1.0,2018-11-20,1.025826887410462,-0.0212609666153633,-0.0212609666153633,0.0
OroTitan_Data_v1.0,2018-11-21,1.036921080980827,0.01081487891038865,0.01081487891038865,0.0
OroTitan_Data_v1.0,2018-11-22,1.02717509759741,-0.009398963491221613,-0.009398963491221613,0.0
OroTitan_Data_v1.0,2018-11-23,1.0317755890354543,0.004478780150341356,0.004478780150341356,0.0
OroTitan_Data_v1.0,2018-11-26,1.040454017964997,0.008411159385594391,0.008411159385594391,0.0
OroTitan_Data_v1.0,2018-11-27,1.0332061651815903,-0.006966048146541559,-0.006966048146541559,0.0
OroTitan_Data_v1.0,2018-11-28,1.0369622643178338,0.003635382039733937,0.003635382039733937,0.0
OroTitan_Data_v1.0,2018-11-29,1.0425962251629097,0.005433139699429834,0.005433139699429834,0.0
OroTitan_Data_v1.0,2018-11-30,1.0431738663946364,0.0005540411693283895,0.0005540411693283895,0.0
OroTitan_Data_v1.0,2018-12-03,1.0734955200253857,0.029066730491960534,0.029066730491960534,0.0
OroTitan_Data_v1.0,2018-12-04,1.06138585675208,-0.011280590414591986,-0.011280590414591986,0.0
OroTitan_Data_v1.0,2018-12-05,1.0489955275983556,-0.011673727396028856,-0.011673727396028856,0.0
OroTitan_Data_v1.0,2018-12-06,1.0202083924982535,-0.02744257181535298,-0.02744257181535298,0.0
OroTitan_Data_v1.0,2018-12-07,1.0258643030366092,0.005543877682191611,0.005543877682191611,0.0
OroTitan_Data_v1.0,2018-12-10,1.0174743931978456,-0.008178381696223404,-0.008178381696223404,0.0
OroTitan_Data_v1.0,2018-12-11,1.0298246240089497,0.012138124451749811,0.012138124451749811,0.0
OroTitan_Data_v1.0,2018-12-12,1.0428803161309652,0.012677587831597647,0.012677587831597647,0.0
OroTitan_Data_v1.0,2018-12-13,1.0464225669249856,0.0033966033678360596,0.0033966033678360596,0.0
OroTitan_Data_v1.0,2018-12-14,1.0379224183306124,-0.008123055506488008,-0.008123055506488008,0.0
OroTitan_Data_v1.0,2018-12-17,1.0303215623903355,-0.007323144587725494,-0.007323144587725494,0.0
OroTitan_Data_v1.0,2018-12-18,1.0173943306968605,-0.012546793317111527,-0.012546793317111527,0.0
OroTitan_Data_v1.0,2018-12-19,1.0180188737919744,0.0006138653187562122,0.0006138653187562122,0.0
OroTitan_Data_v1.0,2018-12-20,0.9951375185748353,-0.022476356584538785,-0.022476356584538785,0.0
OroTitan_Data_v1.0,2018-12-21,0.9946040340054468,-0.0005360913033934931,-0.0005360913033934931,0.0
OroTitan_Data_v1.0,2018-12-24,0.9863808684486443,-0.008267778206857312,-0.008267778206857312,0.0
OroTitan_Data_v1.0,2018-12-27,0.9874728782813635,0.0011070874016817162,0.0011070874016817162,0.0
OroTitan_Data_v1.0,2018-12-28,1.0028919794114612,0.015614708483876276,0.015614708483876276,0.0
OroTitan_Data_v1.0,2018-12-31,1.0187952350239855,0.01585739634876431,0.01585739634876431,0.0
OroTitan_Data_v1.0,2019-01-02,1.011081356540249,-0.007571569063684269,-0.007571569063684269,0.0
OroTitan_Data_v1.0,2019-01-03,0.987701798234547,-0.023123320546333682,-0.023123320546333682,0.0
OroTitan_Data_v1.0,2019-01-04,1.0131195480313828,0.02573423460630366,0.02573423460630366,0.0
OroTitan_Data_v1.0,2019-01-07,1.0147060006956465,0.0015659086505106054,0.0015659086505106054,0.0
OroTitan_Data_v1.0,2019-01-08,1.0217432185769242,0.006935228407492589,0.006935228407492589,0.0
OroTitan_Data_v1.0,2019-01-09,1.032217118245292,0.01025100972331944,0.01025100972331944,0.0
OroTitan_Data_v1.0,2019-01-10,1.0300430894594264,-0.002106173931276467,-0.002106173931276467,0.0
OroTitan_Data_v1.0,2019-01-11,1.0277809605544102,-0.00219614978068855,-0.00219614978068855,0.0
